"BESTSELLING","DESCRIPTION","GRADE","IMAGEURL","NAME","NEWARRIVAL","PRICE","PRODUCTCODE","QUANTITY","RECOMMENDED","STATUS"
"false","Cumque ex libero quia illum dolores eaque sint dolores reprehenderit et autem et molestiae culpa nemo dolores nobis quo qui.","PREMIUM","http://lorempixel.com/1600/1200/technics/","Sleek Cotton Hat","false","801.68","PRD1815","428","true","AVAILABLE"
"false","Accusantium vero sed commodi quia non voluptas nisi saepe dolore et quasi vero sint dolor ullam aut ratione cum.","BUDGET","http://lorempixel.com/1366/768/food/","Synergistic Linen Pants","true","1122.01","PRD1816","63","false","DELETED"
"false","Praesentium qui minima animi quo corporis ut tempore dolor id sit et iste assumenda voluptas accusantium aperiam.","ECONOMY","http://lorempixel.com/g/1920/1200/city/","Awesome Silk Bag","true","1856.16","PRD1817","109","true","DISCONTINUED"
"false","Ad et incidunt esse placeat at velit et placeat distinctio nostrum occaecati commodi laboriosam autem ut incidunt eaque occaecati voluptatem.","BUDGET","http://lorempixel.com/g/1280/1024/technics/","Practical Plastic Keyboard","true","1998.89","PRD1818","158","true","PRE_ORDER"
"true","Qui velit eos ratione molestiae officia quia iste beatae amet facere harum iure omnis amet provident sed quod repellendus.","ECONOMY","http://lorempixel.com/g/640/480/sports/","Ergonomic Wool Table","true","967.97","PRD1819","286","true","DELETED"
"false","Dolor quo voluptate inventore amet quis occaecati iste non voluptas et alias sequi voluptatibus eos.","ECONOMY","http://lorempixel.com/1024/768/cats/","Practical Wooden Plate","false","27.36","PRD1820","408","true","DELETED"
"true","Excepturi quisquam dolor neque odio aut quis velit architecto nihil error culpa laboriosam culpa quos qui dolorum.","PREMIUM","http://lorempixel.com/1680/1050/food/","Durable Leather Bench","false","972.82","PRD1821","448","false","AVAILABLE"
"false","Ducimus aut eius ad vel dolore ratione qui debitis ab voluptas est voluptate at nam aperiam beatae sapiente.","PREMIUM","http://lorempixel.com/1366/768/people/","Rustic Paper Chair","true","1876.2","PRD1822","499","true","HIDDEN"
"false","Rerum illo earum aut aliquam sunt ab temporibus adipisci quam exercitationem reiciendis qui omnis recusandae maxime excepturi autem.","PREMIUM","http://lorempixel.com/720/348/fashion/","Practical Linen Watch","false","1938.49","PRD1823","149","false","DISCONTINUED"
"true","Qui natus quasi temporibus molestiae animi quas atque iusto ut perferendis sunt dolorem aut inventore dolorem.","ECONOMY","http://lorempixel.com/g/1680/1050/technics/","Lightweight Plastic Bench","true","639.65","PRD1824","273","false","DISCONTINUED"
"false","Ex aut amet voluptatem maxime nostrum eos nulla sit voluptatem et praesentium delectus aut nobis est.","LUXURY","http://lorempixel.com/g/1280/1024/cats/","Ergonomic Bronze Shirt","true","465.81","PRD1825","289","true","HIDDEN"
"true","Et occaecati earum magnam nihil sint quis qui sunt eos quia qui modi et voluptas eum.","BUDGET","http://lorempixel.com/1680/1050/abstract/","Practical Plastic Bag","false","1131.56","PRD1826","416","false","DISCONTINUED"
"false","Velit error consequatur officia quo hic fuga nulla explicabo quod expedita est quaerat quis quaerat natus fugiat.","STANDARD","http://lorempixel.com/640/350/business/","Heavy Duty Silk Hat","false","697.33","PRD1827","257","false","DELETED"
"false","Culpa explicabo est vero eligendi et reprehenderit beatae possimus officiis excepturi et nobis rem officiis quis magnam.","ECONOMY","http://lorempixel.com/1280/1024/city/","Intelligent Plastic Hat","true","1802.08","PRD1828","383","false","HIDDEN"
"true","Molestiae molestiae laborum temporibus ducimus ratione ducimus voluptatum iusto quo nam minima ut natus aliquam dignissimos aspernatur debitis quia consequatur.","LUXURY","http://lorempixel.com/320/200/nature/","Gorgeous Aluminum Keyboard","true","1146.21","PRD1829","228","false","DISCONTINUED"
"true","Dolores et eum sequi ut libero ut nemo voluptatum tempore fuga sed numquam et quibusdam velit.","BUDGET","http://lorempixel.com/g/1920/1200/technics/","Incredible Wooden Knife","true","1437.55","PRD1830","10","true","AVAILABLE"
"false","Et rerum et quia modi laudantium neque dolorem voluptas accusantium delectus dicta aliquid omnis quos.","PREMIUM","http://lorempixel.com/320/200/fashion/","Enormous Plastic Table","true","1750.38","PRD1831","111","true","DISCONTINUED"
"false","Iusto nemo doloremque illo ut ab quos nesciunt autem quis ut accusantium quae fuga quod eius veniam eos.","ECONOMY","http://lorempixel.com/g/1366/768/business/","Rustic Steel Bag","true","1099.64","PRD1832","333","true","HIDDEN"
"false","Laboriosam eos occaecati reiciendis aspernatur adipisci natus eligendi in accusantium sed modi consectetur rerum tenetur quidem dolor sed assumenda.","LUXURY","http://lorempixel.com/640/480/animals/","Sleek Steel Pants","false","1198.0","PRD1833","295","true","PRE_ORDER"
"true","Vero ullam fugit commodi id ea rerum consequatur occaecati nemo tenetur explicabo sint dolores quaerat vel aliquam molestiae porro enim.","BUDGET","http://lorempixel.com/g/640/480/nightlife/","Mediocre Paper Watch","true","576.59","PRD1834","10","true","OUT_OF_STOCK"
"true","Facere voluptas asperiores laboriosam est architecto qui et qui laudantium perspiciatis nisi unde adipisci illum quam aperiam tempora velit.","PREMIUM","http://lorempixel.com/g/1680/1050/nature/","Gorgeous Bronze Keyboard","true","1724.64","PRD1835","363","true","DELETED"
"false","Eum atque temporibus consequuntur aut similique nulla et inventore excepturi corrupti et ut qui ab asperiores quis quasi.","BUDGET","http://lorempixel.com/720/348/city/","Incredible Concrete Wallet","true","1459.06","PRD1836","481","false","DELETED"
"false","Ut eos ut ipsa odit eaque temporibus enim qui molestiae modi omnis aut est eos nulla accusamus iusto fugit consectetur.","BUDGET","http://lorempixel.com/1280/1024/business/","Intelligent Iron Bottle","false","811.81","PRD1837","491","true","PRE_ORDER"
"false","Aut numquam quae voluptatibus quis est ipsa excepturi earum eius aperiam nemo accusamus et ut sint.","BUDGET","http://lorempixel.com/1920/1200/sports/","Synergistic Marble Computer","true","1671.42","PRD1838","275","true","OUT_OF_STOCK"
"false","Odio enim nostrum quia sint optio cumque et expedita ullam nihil voluptates quam sint deserunt molestiae quis ipsam molestiae voluptatibus.","PREMIUM","http://lorempixel.com/640/350/food/","Lightweight Cotton Shoes","true","1800.59","PRD1839","411","false","DELETED"
"true","Ad commodi deleniti quasi eligendi illo optio qui aut et est aut exercitationem provident esse quod atque fuga.","BUDGET","http://lorempixel.com/640/480/fashion/","Practical Steel Gloves","false","618.73","PRD1840","368","false","DISCONTINUED"
"false","In enim fuga hic dolor tenetur voluptas earum rerum ut et eveniet architecto et eligendi magni ab nulla.","LUXURY","http://lorempixel.com/1600/1200/cats/","Heavy Duty Cotton Bag","false","1188.3","PRD1841","185","true","OUT_OF_STOCK"
"false","Est voluptatem corrupti cumque dolorem molestias commodi ipsa deserunt qui dolores alias nobis sit sint deserunt voluptates vitae eligendi velit.","BUDGET","http://lorempixel.com/g/640/350/sports/","Awesome Silk Keyboard","false","1383.06","PRD1842","202","true","DISCONTINUED"
"true","Itaque dolores impedit voluptas pariatur et voluptates assumenda error qui animi qui ut voluptates amet.","STANDARD","http://lorempixel.com/g/1920/1200/cats/","Enormous Wooden Car","true","1725.06","PRD1843","443","false","HIDDEN"
"false","Neque omnis sequi ex mollitia dolor amet assumenda eum ipsum ipsum qui et laudantium qui.","BUDGET","http://lorempixel.com/g/640/200/animals/","Small Paper Watch","false","712.94","PRD1844","461","true","OUT_OF_STOCK"
"true","Illum at atque modi et nemo nisi expedita quasi molestiae eos neque et enim sunt ducimus qui quas molestiae aut.","BUDGET","http://lorempixel.com/g/320/200/sports/","Lightweight Bronze Car","true","981.01","PRD1845","174","false","OUT_OF_STOCK"
"false","Soluta mollitia sunt architecto dolores cupiditate sit repudiandae labore numquam blanditiis dolor dicta praesentium labore ratione dolores dolorem repellat cupiditate.","STANDARD","http://lorempixel.com/g/1600/1200/technics/","Enormous Wool Car","true","1204.39","PRD1846","92","true","DELETED"
"true","Quod ut sed assumenda nulla eligendi deleniti nisi rerum quam molestias quo nisi voluptas consequatur voluptatem est qui.","BUDGET","http://lorempixel.com/g/1600/1200/technics/","Heavy Duty Silk Hat","false","785.35","PRD1847","172","true","DISCONTINUED"
"true","Optio qui debitis saepe et et esse quae qui quo in dolorem sed nostrum alias et expedita.","BUDGET","http://lorempixel.com/640/350/technics/","Small Bronze Pants","true","728.73","PRD1848","251","true","DELETED"
"true","Consequatur ut minima repudiandae ducimus ipsum sapiente ad odit est molestiae earum dicta ut nostrum sequi alias culpa.","ECONOMY","http://lorempixel.com/1920/1200/technics/","Synergistic Steel Wallet","true","959.94","PRD1849","277","false","DELETED"
"true","Corrupti quia vel molestiae quia vel quasi dolores et ut et harum et repellat quia provident.","BUDGET","http://lorempixel.com/1024/768/city/","Awesome Silk Clock","true","510.33","PRD1850","12","true","HIDDEN"
"false","Voluptatem architecto cumque atque recusandae provident recusandae dolores architecto voluptate sed sed tempore quo ut impedit qui inventore.","STANDARD","http://lorempixel.com/g/320/200/abstract/","Practical Bronze Shirt","false","1070.44","PRD1851","52","true","PRE_ORDER"
"true","Necessitatibus quidem minus ab qui architecto qui consequatur totam esse ut qui laborum aperiam illum.","LUXURY","http://lorempixel.com/g/320/200/city/","Sleek Leather Shirt","false","1992.72","PRD1852","364","true","DELETED"
"true","Laudantium placeat doloribus velit dolorem qui commodi vel ut eaque voluptas quia maxime ipsum illum ad distinctio odit.","STANDARD","http://lorempixel.com/g/1920/1200/business/","Heavy Duty Steel Watch","true","486.07","PRD1853","420","true","OUT_OF_STOCK"
"true","In rerum qui et voluptatum perspiciatis consectetur fugiat autem vero sed quasi est architecto id impedit.","ECONOMY","http://lorempixel.com/640/350/nature/","Durable Iron Watch","true","1024.73","PRD1854","190","false","DELETED"
"true","Qui cumque eligendi accusamus aut suscipit amet quis voluptatem sapiente et quis dicta atque voluptatibus odit odio consequatur.","ECONOMY","http://lorempixel.com/1600/1200/business/","Awesome Bronze Wallet","false","7.21","PRD1855","294","true","DELETED"
"true","Autem hic nostrum autem aspernatur excepturi tempore asperiores eaque doloremque officiis exercitationem eum enim debitis magni aut.","BUDGET","http://lorempixel.com/1920/1200/people/","Rustic Plastic Chair","true","1062.22","PRD1856","415","true","DISCONTINUED"
"true","Vel id quas enim aut rem repudiandae voluptate suscipit et optio quas aut qui neque dolore nam.","ECONOMY","http://lorempixel.com/g/1366/768/city/","Small Wooden Plate","true","1587.63","PRD1857","207","true","HIDDEN"
"false","Quasi quis iure impedit facere tempore aut accusantium est ut rerum ipsa qui qui minus et ut quasi.","PREMIUM","http://lorempixel.com/1280/1024/nightlife/","Awesome Wool Bag","false","875.58","PRD1858","22","false","PRE_ORDER"
"false","Voluptatem nihil est iste atque illum et est repellendus numquam voluptas modi dolores voluptas ducimus qui.","ECONOMY","http://lorempixel.com/1680/1050/business/","Synergistic Aluminum Gloves","true","1419.37","PRD1859","15","false","DISCONTINUED"
"false","Quia nostrum nihil qui dolorem fugiat voluptates laboriosam aut est assumenda dignissimos commodi sed ab explicabo saepe animi et qui.","PREMIUM","http://lorempixel.com/g/320/200/cats/","Sleek Paper Clock","true","82.79","PRD1860","440","false","HIDDEN"
"true","Accusamus omnis ipsam molestias tempora magnam amet corrupti sed vel iste sequi voluptas pariatur iure.","ECONOMY","http://lorempixel.com/g/1280/1024/transport/","Aerodynamic Cotton Bottle","true","1511.6","PRD1861","105","true","HIDDEN"
"false","Non soluta consequuntur recusandae in omnis ut quaerat consequatur alias inventore laboriosam architecto itaque quia neque soluta.","STANDARD","http://lorempixel.com/1920/1200/nature/","Fantastic Rubber Hat","false","1018.08","PRD1862","224","true","AVAILABLE"
"false","Aut quis qui mollitia aut a tenetur veritatis aliquam facere suscipit dignissimos ea sint voluptates vel eius animi.","BUDGET","http://lorempixel.com/640/480/animals/","Small Rubber Coat","false","118.31","PRD1863","414","false","AVAILABLE"
"true","Necessitatibus ipsa similique voluptatum voluptatem inventore dolor esse quos cum amet in itaque rerum laboriosam sit eum possimus tenetur.","PREMIUM","http://lorempixel.com/g/1920/1200/animals/","Aerodynamic Iron Bench","true","405.81","PRD1864","484","false","HIDDEN"
"false","Architecto illo nam quis quam natus iusto aut ad voluptatibus minus reiciendis praesentium ut quae et.","LUXURY","http://lorempixel.com/320/200/city/","Fantastic Paper Pants","false","1028.12","PRD1865","253","true","PRE_ORDER"
"true","Dolores molestiae consectetur similique aut voluptatibus nobis voluptatem voluptatum quaerat quis et eaque perferendis laborum molestiae et sint hic.","ECONOMY","http://lorempixel.com/1920/1200/transport/","Ergonomic Wool Plate","false","1419.32","PRD1866","254","true","AVAILABLE"
"true","Nemo est dolorum voluptas non officia natus provident et maiores quaerat soluta maiores iusto eos.","STANDARD","http://lorempixel.com/1680/1050/nature/","Lightweight Paper Bottle","true","1738.89","PRD1867","206","true","DISCONTINUED"
"false","Saepe placeat minima facere necessitatibus et accusantium id impedit molestias ut temporibus eius culpa amet.","ECONOMY","http://lorempixel.com/g/320/200/fashion/","Sleek Granite Bag","true","184.81","PRD1868","254","false","OUT_OF_STOCK"
"true","Qui aliquam repellat consectetur rerum sed suscipit reprehenderit quibusdam iste incidunt velit consequatur corporis eum omnis nostrum culpa sunt.","ECONOMY","http://lorempixel.com/g/640/350/people/","Lightweight Aluminum Bottle","false","499.82","PRD1869","355","false","AVAILABLE"
"false","Rerum reprehenderit ipsam blanditiis praesentium consequatur et excepturi quisquam et odio excepturi quod quia qui nam nobis fugit voluptates.","PREMIUM","http://lorempixel.com/1024/768/people/","Lightweight Marble Wallet","false","279.81","PRD1870","258","false","AVAILABLE"
"true","Veritatis et dolor molestias sunt molestiae voluptatem exercitationem aut eum impedit voluptas harum cum natus eveniet consectetur ducimus quia architecto.","LUXURY","http://lorempixel.com/g/1366/768/animals/","Synergistic Silk Watch","false","520.61","PRD1871","340","false","DELETED"
"true","Reprehenderit qui itaque tempore minus ipsa voluptas ex ducimus commodi hic eveniet ratione recusandae ut possimus sit qui sunt.","ECONOMY","http://lorempixel.com/g/640/350/technics/","Durable Paper Bag","true","626.43","PRD1872","441","false","DISCONTINUED"
"true","Sequi non est ut ea quidem laborum sit eos repudiandae ab mollitia eum quo velit.","BUDGET","http://lorempixel.com/g/1680/1050/cats/","Heavy Duty Wool Computer","true","610.82","PRD1873","266","false","DISCONTINUED"
"false","Numquam omnis quas nulla dolorem placeat fugiat ut culpa qui magni ut fugit aut consequuntur provident illo.","PREMIUM","http://lorempixel.com/g/1600/1200/nature/","Lightweight Silk Wallet","false","209.19","PRD1874","106","true","HIDDEN"
